Country Name,Country Code,Indicator Name,Indicator Code,year_1960,year_1961,year_1962,year_1963,year_1964,year_1965,year_1966,year_1967,year_1968,year_1969,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,1179.353011,1327.427224,1411.702398,1522.319242,1707.503938,1882.086858,2010.213456,2034.18905,1907.077272,2178.03525,2465.644819,2716.190092,3177.645701,4173.173047,5297.607817,6255.544641,6739.690713,7069.105738,7628.815714,9332.245264,11223.93756,10926.81797,10938.12206,10497.48,10833.86629,11398.10595,14951.04679,18571.05993,22047.79332,23973.23948,28364.64508,25484.73929,22319.05946,17608.81239,20301.33309,26271.59981,25783.45049,24691.87281,26009.26949,26186.19001,24345.91482,24967.79252,26997.75299,32927.68029,37772.17811,39054.85044,41222.602,48476.39273,53772.79424,47481.48454,46505.30318,51148.93164,47708.06128,49892.22336,50327.24029,42801.90812,43814.02651,46412.13648,49987.62616,48629.85823,49169.71934,53489.75202,50536.62447
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,279.5344978,282.2151739,287.3693519,293.2920888,307.6195843,313.6068528,312.2243759,328.7815707,329.9602101,352.4158291,416.7253857,460.5006091,577.92728,764.3879185,986.3873603,1188.394629,1183.996261,1200.591877,1351.455784,1621.494097,1865.735171,1870.377328,1763.838372,1619.227448,1657.846464,1568.700974,1737.364345,1560.654457,1452.188422,1530.547273,1713.180245,1763.286561,1947.504202,2073.118846,2308.706584,2486.981341,2672.43577,2597.929256,2031.025354,2351.722429,2015.857496,1964.130251,2157.076596,2680.270209,3124.607389,3406.475158,3483.597185,3793.097385,3928.921739,3184.689123,3469.150224,4160.721585,4359.792845,4586.956165,5305.0634,5105.190039,5368.433659,5825.198813,6073.395195,5968.319557,4864.106008,4646.537921,5316.658385
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1333.881573,1430.434624,1585.735311,1758.856659,1928.999402,2060.299715,2209.000173,2363.669669,2553.975843,2767.615431,2870.15751,3180.33744,3865.9254,4984.196684,5345.896035,6717.439489,6899.069578,7566.662559,9299.747373,11213.02362,12738.52005,11116.86106,10501.60913,9998.975219,9430.069648,9778.085305,13566.66077,16340.72597,17727.51083,17747.5816,21865.55525,21675.70609,23814.22737,22380.3319,23496.36768,26889.42506,26870.28524,24226.88469,24971.57449,24678.39106,22416.42542,22449.33969,24288.27002,29627.92426,33797.16244,34768.1759,36470.21284,41557.62356,45515.96175,41737.76355,40676.06479,43846.46608,40870.85236,42602.71797,43068.54872,36652.92231,37062.53357,38781.04949,41557.85486,40494.89829,39055.28293,43658.97898,40963.83734
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24623.74435,24947.12358,23370.77329,25089.59114,27238.02496,31691.87848,35940.96286,36440.3222,41762.68751,48365.73654,51431.97478,47410.95857,48167.66751,51786.48548,50157.0628,55560.13613,60126.12921,52726.6887,56833.91437,59328.23348,62576.80375,63382.75314,61979.79544,69010.1662,
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,1280.77159,,,1241.302256,1256.933599,1312.811227,1396.751932,1492.855187,1654.933434,1730.924358,1871.168537,1860.460843,2008.332427,1972.601887,1859.270424,1964.643736,1973.66392,2088.209544,2152.52528,2165.48682,2195.187156,2155.78169,2256.011357,2298.636458,2344.403462,2420.749006,2598.403604,2760.01134,2885.441249,3023.585446,2920.700863,2928.448782,2891.322103,3022.653627,3320.354976,3623.329337,3699.081514,3639.412699,3571.336769,3741.057769
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,275.5853383,322.7971236,347.6845378,290.0536325,399.5329183,413.6252214,442.3763679,481.0885207,513.3593403,544.1489307,542.2083274,626.0315816,691.8141856,1137.721319,2379.66351,3252.619979,4434.341159,4042.630238,3355.374008,4149.96017,5713.207348,5023.083671,4582.163851,4181.092459,4273.312834,3899.573791,3866.276886,3626.23096,4121.065811,4376.761178,6055.060248,5349.452015,5390.536792,4109.898799,3832.093264,4419.79034,4948.752869,4514.994085,3705.818091,3758.161936,3991.157151,3844.561348,3976.646799,4724.254797,5483.144572,6570.96327,6873.453984,8036.919948,9732.226524,7325.909508,8399.597344,10273.79845,9348.514868,9250.081117,9255.368037,7090.454634,6722.198222,6975.695197,7694.906045,7523.862278,6680.08267,8635.797144,8820.347338
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1397.594863,1472.385777,1525.775918,1613.456953,1748.288193,1873.567855,1986.747244,2058.781771,1951.758666,2100.667944,2347.730246,2649.671014,3030.504708,3426.520112,3666.236108,4299.354057,4138.094675,4681.668593,5976.885651,7805.073396,10032.17868,9598.508938,9145.329109,8691.194954,8179.121916,8651.705793,10611.15369,13118.01842,15988.01649,16240.00625,19096.2412,19900.18849,20488.09967,18390.21782,19708.43564,23203.6289,24441.91991,26779.77879,28296.76027,28788.96929,28289.65269,27888.60511,30078.60813,34480.94106,40392.26486,42131.82707,44537.71234,50438.2296,47432.8791,38820.01459,39693.19387,42150.69814,42485.58607,43449.09172,47447.58893,45071.07432,41146.07736,40622.68939,43306.3083,42747.08046,40318.41692,46585.89756,45850.42612
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.640122,1314.67067,757.2235485,550.0155426,519.8575812,578.3446099,689.0594414,807.0322858,851.5157467,673.5378938,749.908535,801.983966,853.5261719,1010.031516,1305.047486,1642.783594,1996.019759,2635.367029,3324.754464,2822.689233,3233.220357,4021.754204,4421.929819,4623.884714,4739.277808,4014.112241,4062.126978,4356.928595,4722.042423,4696.150586,4255.742993,5023.274384,6627.70698
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,176.1163762,183.2422297,189.8749071,206.5898883,226.6036368,262.3319937,265.1360784,212.6544981,198.013711,227.356144,249.9497668,265.3574433,225.5289457,311.9959837,291.8052289,275.2348892,263.1318545,294.6219343,328.0840926,349.1091855,374.6427352,345.7344997,320.6994116,312.4795216,330.6939586,329.9535551,410.5390761,354.6156384,354.2772222,348.8977088,381.2508381,416.7729432,395.0411218,358.6299745,319.6066415,370.6884777,388.5328822,377.2399141,399.796373,402.4714448,253.3802114,263.1700834,297.0469387,357.8478478,405.4249676,477.6008364,904.1697251,1047.199209,1178.955877,1044.005237,1258.963903,1501.059171,1536.619916,2282.407501,1942.921869,1711.271471,1900.397836,1998.722666,2180.029684,2167.92544,2176.576218,2410.877309,2175.85977
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,351.7991601,350.733088,398.9001183,396.3434654,419.6868061,455.740543,480.7562462,465.3777108,465.8552181,494.5820719,503.5676762,482.4421848,448.9653323,423.4038007,359.2866701,335.0142928,343.9345943,392.8798442,405.6960598,321.3386332,452.2761597,657.9934738,712.099416,670.2612536,667.2816019,644.5025486,707.9676782,757.6922725,774.5690396,756.4255898,720.4732552,843.4642792,944.4172686,1043.899886,1073.659339,1189.175999,1531.656475
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,93.71872234,96.25217212,82.460149,87.92934253,98.9086769,102.3827215,105.5396644,130.1979753,161.0277182,187.9230648,177.5469029,211.8206847,255.3338785,297.9373661,335.4965345,294.4994258,281.2162031,268.298822,215.011287,263.7119698,208.8314523,238.7954733,277.5415627,284.1964963,304.707681,637.0910548,633.6805179,646.2681834,619.0439488,632.7711757,663.1688692,610.1990496,619.5930395,583.4046826,544.6209571,464.6396263,379.8624179,310.9570647,596.6292799,618.9598062,615.9739283,725.0922752,857.8582399,772.1249279,796.6318388,705.4774939,686.5575601,647.3855375,561.6496393,611.6712178,640.6762701,632.0010179,683.3246379,722.875351,704.0304578,772.1514524,840.0101934
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,133.0716892,132.1108915,147.164743,148.1661021,158.4014281,165.2212817,160.3194349,153.9955199,154.4284713,144.2772197,133.0834491,183.1240758,192.7764398,187.5041992,156.2596909,159.824654,142.4591233,187.2413443,174.3840611,222.4319992,250.5898464,258.7400731,221.2460248,224.1574222,216.2411595,227.3200154,237.0847195,231.0229499,174.3624778,186.0352265,301.495571,312.2535665,324.9699,362.9061593,394.995798,425.4718887,418.902079,480.4386022,583.2683059,543.5624692,542.2841012,683.534476,598.5726262,616.1599287,605.1225465,585.9570126,642.6663901,718.2457378,781.6443676,730.6114323,710.258133,795.118605,775.8289657
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,32.87596473,38.30178691,44.01032846,219.4784358,229.20764,234.5121409,214.1101585,210.8407014,209.2771169,208.1953466,214.2676503,272.4483372,324.0656348,368.1949693,375.5545288,383.1847212,,,179.2611236,123.6956486,140.2879187,131.9769824,140.5631766,164.1702367,192.3282453,225.0550533,232.94181,196.8377296,240.8326761,229.5516196,268.6974831,261.5119023,186.6824001,252.9752843,399.0281436,730.4487845,588.6416085,948.2295985,1527.056378,2031.419386,2395.845119,3146.518575,5337.614389,9502.858816,11140.19017,13776.90333,19849.71777,14398.77049,14905.51457,18659.41604,18756.42501,17644.59431,16804.92493,9788.983804,8035.307666,8410.39798,8719.18687,7317.390024,6327.598962,7506.667861,7053.467085
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,520.3227443,590.7800548,617.0577577,695.2286244,783.705881,899.2812389,997.4304675,1068.114556,1154.438531,1324.058989,1494.387984,1652.325956,1899.675784,2502.814745,2828.748559,3153.235776,3390.544976,3886.374451,4694.633782,5705.949371,5893.661893,5380.26762,5579.234615,5019.878771,4852.565667,4813.711205,5656.505332,6564.884427,7598.028005,7846.678122,9600.185235,10188.36978,11176.45842,10401.98301,11091.28385,12959.32429,13749.11511,13427.83251,13472.13761,13249.66332,12072.92936,12549.03689,14177.57216,18518.37884,21995.47794,22560.14729,24821.93675,28863.97329,32127.98319,29828.75602,26716.64883,25483.88256,21912.99829,21787.78776,21616.71001,18083.87791,17923.96681,18582.08934,19756.99046,19144.28439,17658.9473,20192.5963,20732.05222
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,742.1907752,921.8397292,1073.521789,1169.367311,1214.550407,1299.392856,1342.50947,1460.913798,1667.678722,1859.291751,2137.293309,2366.486015,2694.183285,2807.745444,3014.874886,3069.679775,3032.231462,3151.102165,3288.223318,3499.527349,3715.72059,4198.715561,4512.224618,4840.684064,4821.784995,4992.441407,5435.151806,5470.603315,6308.665042,6295.281172,6790.63408,7343.44527,6810.440318,6760.974884,6775.749278,6900.765076,7205.254765,7726.378262,8379.621847,8849.513535,9309.261296,9574.310271,9887.920742,8437.536782,9010.5128,10016.20869
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,1498.276435,1876.504338,2196.714346,2860.280577,3432.706033,4257.912662,4844.656294,5713.962852,7235.516941,8480.761995,9483.102968,8544.098311,7813.651595,7988.178239,7198.70804,7760.834508,11271.33304,14554.35208,16397.95019,16813.74145,18326.92852,18315.31561,18768.8265,16797.35739,18124.10076,21665.83081,21422.46222,19145.61441,20496.5798,20170.32276,19004.00345,19275.43281,20652.84127,27459.87394,32023.68383,32489.72773,35458.25231,39780.94535,44366.78732,44918.84418,43988.52803,47186.88008,45936.95995,47535.49104,50485.22741,44536.35609,48181.87419,50765.69565,54545.29998,53309.57927,54693.51141,57116.41387,
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,252.7561712,253.22729,261.1791338,280.0966364,279.9304645,278.8281385,283.1927246,287.9680471,310.6617452,322.4375294,349.0249756,355.0903711,367.1188811,438.5448512,527.4176971,594.6518041,696.222016,854.6366442,925.1257454,1027.083697,1143.440403,1217.264022,1200.249235,1212.71656,1234.702641,1233.080944,892.2929065,850.2185121,915.3980653,955.1134609,845.3148139,1011.75899,1093.956561,1164.381773,1293.470011,1424.682543,1487.607658,1649.001602,1755.849582,1619.510736,1664.307712,1550.361845,1682.994501,1737.879287,1859.099338,2068.488161,2251.078833,2490.747774,2802.451459,2651.831609,2852.557652,3228.03814,3355.034599,3522.767541,3779.626042,3994.629085,4173.281303,4454.024661,4485.752384,4647.80734,4609.897258,5029.477338,5473.208741
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20878.05958,21844.11054,23590.88803,25621.84516,25735.5397,26686.81682,28277.43208,29335.27768,30011.21858,30087.71559,31642.14626,32318.8909,33483.94144,34522.37793,35052.80791,35663.02504,35902.7259,37752.63308,34780.86166,35904.86355,
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,297.5860436,315.7500553,322.3195701,283.1594077,306.2699412,327.9498592,344.8307363,370.5966702,334.9677132,358.2313457,379.7175795,395.0811314,395.2677618,420.6909758,588.2526192,663.6243333,603.0630891,590.8760169,659.7372656,684.8964857,775.1459824,731.5215448,618.2348499,628.6625592,563.953167,586.9100459,656.6634824,464.3041261,545.5863801,504.4240975,530.8175214,468.3980223,501.4418045,607.7463433,721.6033895,826.9733705,936.0843257,991.9585514,948.2404227,916.5463808,938.893298,937.2979905,955.0302105,976.9932616,1036.019877,1085.784887,3138.082204,3609.908515,4011.386897,4213.816229,4589.87249,4960.004726,5461.390076,5576.250215,5495.377084,5668.429765,5905.380196,6220.978568,6094.909837,6477.296726,6863.074346,9998.544311,18989.7902
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1371.94803,1434.672258,1528.872347,1626.201027,1753.719923,1882.595854,2042.742623,2168.84116,2327.368044,2534.5387,2741.907995,3008.293256,3454.038744,4138.567884,4622.31406,5110.506549,5521.846182,6201.455689,7369.433859,8448.257447,9359.32018,9425.204129,9267.697926,9502.965699,9848.510765,10273.9534,12391.51269,14264.52522,15949.34892,16565.94419,18476.88508,19381.69747,20675.6688,20673.90395,22096.62993,24375.98884,24420.11476,23844.40923,23781.40812,24825.54824,25191.04601,24790.1596,25689.10529,28619.19598,31668.28349,33273.29327,34886.16798,37890.90331,40040.8293,37226.6503,38764.4469,41681.64235,41480.20277,41752.80006,42410.74826,39815.14025,40436.36194,42079.91794,44530.38006,44727.7346,43437.89431,48351.07207,49430.32936
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,424.0565542,436.7544115,487.8211341,565.7278104,629.5915258,676.8055071,685.9266141,723.2392256,714.4829696,825.5234491,960.0319615,1106.469717,1384.734346,1893.181242,2144.614817,2252.127093,2850.01461,3429.420276,3923.971658,4569.484154,5700.431727,5991.284531,6133.767237,5595.26081,6208.226159,6542.973528,7434.998938,9071.390765,10609.74564,12097.74931,13485.63145,15465.92519,17976.46809,20395.56131,22502.53121,23497.39106,24818.30163,27330.09218,25808.85988,25091.6666,25756.77397,25230.37809,24665.83729,23977.17341,24928.10037,26649.63658,28224.09395,30593.95248,31515.52786,30697.53839,32550.13789,35142.48793,36730.79777,38403.77771,40315.37222,42432.16197,43734.19807,46160.42979,48537.56689,48359.00325,46109.22999,49764.79312,48983.6238
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,161.4775593,166.4541984,176.0216518,180.8874863,195.759934,211.6319563,222.2448527,234.7794717,246.5895685,247.2809462,259.814651,254.9258046,271.6476817,299.5027758,329.8221383,347.8119872,404.2204303,485.1615113,872.3721296,967.6596884,1050.336302,1038.031037,1062.469765,1081.90693,1153.309541,1202.93756,1257.389759,1332.517655,1235.365479,1105.556187,974.2294838,894.5102094,924.9596767,896.2836897,821.2161476,919.9379933,872.5818384,933.7557079,1009.162705,990.297834,1079.605666,1118.940894,1119.424251,1142.811372,1201.247505,1289.823137,1409.579723,1559.886044,1713.418134,1762.34916,1874.271704,2053.959731,2107.345481,2064.550519,2164.424516,2257.225284,2295.536231,2403.306094,2457.686012,2519.366193,2354.12148,2771.722616,3040.17308
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,105.794012,105.8336596,112.449501,132.8100066,115.4579532,131.5167972,139.6696152,133.1020286,137.3956221,148.7363468,151.5025629,158.5289893,167.9504375,201.9039608,233.9579214,260.0976661,268.7382531,307.4912152,353.4115667,379.4004256,403.4083304,387.7622516,373.2416607,347.6957897,340.1380359,329.1324836,368.5365018,394.6450029,405.5097498,403.03376,453.9254191,480.4723735,351.5396726,353.2593712,290.4852575,329.7113921,348.2889824,353.1413329,362.4493802,354.2085309,373.7261472,353.713922,371.7423707,408.6075417,457.0041787,509.5862257,584.6656487,679.6313797,786.9615547,773.5414671,831.1322513,906.8094936,912.7737784,986.9314556,1018.505993,961.0591229,978.1097913,1051.2207,973.0335414,980.4439366,964.9163762,1043.67963,1097.051659
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4930.337203,5298.886377,5330.327366,5711.485932,5267.512207,4952.377753,5364.010241,6219.473213,8192.322633,9723.381024,10446.36044,11489.39127,13728.52101,15857.71225,14387.65664,13664.20884,14623.99053,13410.82081,13949.12177,13970.98323,12071.09096,12550.70886,13562.14405,15003.14068,15086.21174,14236.53525,17747.78929,18413.23468
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,70.02754831,68.19383662,69.6126735,71.53440098,77.51528763,82.64460444,84.75830976,83.27269324,81.51712685,85.24057338,70.75695408,76.115779,76.65155649,94.48014051,112.3908584,132.9675133,168.3152885,177.8795592,179.4547354,195.1801732,245.06453,256.8314938,250.8130754,270.7020096,296.7680033,321.7336406,363.6023107,314.549819,393.3698914,403.3282524,447.0962904,491.5844627,313.2387991,255.6859732,289.5461857,368.8470858,374.1693257,421.8416418,461.9714389,506.0002218,814.9979197,743.9112731,716.482616,575.5568301,679.2800543,771.5350027,824.3580518,979.5996409,1089.576355,1191.802935,1204.862055,1306.845319,1356.172777,1452.313548,1454.649175,1405.714786,1313.186095,1389.358623,1489.578406,1345.475055,1283.141228,1823.742224,1748.257132
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.258323,3735.10582,3873.987723,4173.373024,4494.707624,4525.040091,4596.183443,4744.213002,4793.477848,4624.282203,5276.033189,6655.333009,8419.432122,10301.7017,11223.3993,11489.56087,13940.90675,15772.32703,13077.30762,13217.5046,14234.47158,12984.83657,13715.07036,14294.25842,12717.0386,13104.69955,14621.2396,16425.20503,16786.21364,16125.60941,18772.14111,18463.20852
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,164.2808599,160.7226436,161.8360623,169.5791699,187.8180927,201.35304,203.0797818,203.7839051,210.3761397,229.4370375,243.9231822,260.1145067,286.2924958,362.9695773,447.8971129,474.3189136,504.1785885,560.5486839,609.5430466,697.3400994,810.824793,858.5996517,834.0824178,805.9841441,821.6705511,837.4751704,857.2046606,866.3092997,910.6362369,931.9621873,1053.268517,1001.465377,1037.584953,1098.428755,1179.057998,1313.828119,1415.159925,1480.183416,1419.076498,1364.557528,1467.06151,1467.853387,1473.302167,1638.368857,1931.674832,2284.613072,2681.639623,3298.166037,3918.607266,3762.433909,4529.801361,5309.500303,5583.262876,5827.251601,5959.81193,5524.939798,5513.372018,6033.405894,6363.722854,6450.760199,6170.422732,7275.454626,7658.320887
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,152.8614565,150.5867935,152.542497,160.684022,174.2951683,187.4869865,190.2328463,190.3374153,196.2524522,214.0606398,229.5065053,241.9121667,263.6665338,329.6961187,409.0625571,437.9586293,462.495497,511.3065677,556.6275067,635.4907709,738.4832929,814.3278554,783.5983077,739.2737156,741.8281907,753.2585963,767.1048864,778.1543402,809.565209,825.0425077,930.0173064,889.9319373,907.3165745,950.3993123,1010.863218,1125.460265,1212.026788,1263.099741,1212.704755,1168.539175,1254.879278,1251.194863,1258.215359,1393.833999,1636.296314,1925.900518,2255.215139,2750.813495,3256.882986,3124.360069,3733.395738,4312.792115,4518.830469,4713.754263,4823.227179,4473.545245,4455.013341,4839.281743,5076.884407,5131.966716,4895.974989,5712.35779,5988.572797
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,97.35144788,100.1336377,104.8994442,114.0123808,108.7419961,119.7012113,126.3473659,124.2322374,127.2214777,139.0278615,157.3461729,154.0565892,157.0949837,177.3714703,230.321313,267.6780978,270.7721663,288.3080742,317.9672026,359.4228812,417.9635746,594.7377701,544.539441,446.0878506,403.2832775,400.6244594,394.9841501,414.1210038,399.5909803,394.3515496,437.5857287,448.8067922,396.9029987,376.8562823,366.1126788,411.5333631,451.0998181,458.6335165,456.771921,459.3172969,496.815031,486.9349495,510.2093525,554.6177317,635.3873836,725.6224333,847.3325369,967.1284154,1128.303904,1098.428475,1239.076764,1231.982294,1267.391891,1348.338145,1423.486805,1361.632773,1358.886329,1390.170316,1410.16581,1427.769012,1371.129176,1461.61016,1528.972799
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,100.2129917,104.6718192,109.2217998,112.7291827,119.920831,126.888415,134.4648836,131.673161,135.3939172,150.8554124,201.9269224,182.7124352,199.8547393,207.4865411,290.8741466,325.1289116,381.0498539,389.9549557,411.4102449,489.5928911,606.4075168,1125.322992,994.2295116,731.7679465,610.1022991,594.6062903,519.73459,515.5707845,513.3797423,480.2226073,514.3739074,501.9240067,491.2685442,430.5382762,421.202171,480.7881706,516.5044758,513.6076563,494.020763,502.909569,557.3766149,541.5802139,582.9785972,640.7861083,760.5112228,888.8834078,1093.289683,1231.331082,1421.451194,1315.457621,1512.221665,1699.056456,1833.522756,1954.033184,2083.535952,1930.750224,1818.752493,1751.916646,1875.798613,1874.584627,1720.741224,1842.031993,1930.612819
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,53.33819588,64.83917991,74.3422146,79.41345543,78.86575674,90.51205917,130.4897437,201.6676706,232.1706348,277.0507928,332.2820539,364.2857906,355.2359511,489.1601963,563.7833647,580.8105956,510.4349866,522.7171467,514.4376435,472.7226388,440.3723783,479.8107166,527.8114773,582.6789678,629.1606798,678.977737,824.079149,907.4717857,1020.146681,1129.09271,1054.347358,459.1918631,663.5232299,770.8653516,739.0039465,888.9013897,1052.413199,1136.755211,1249.397694,1572.79794,1840.329927,2144.389544,2239.095265,3094.443079,3613.800888,3668.212084,3602.885517,3476.624854,3322.581679,3558.818852,3839.785075,3902.661675,4151.227555,3895.618152,4334.215983,4787.999308
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,99.19738639,101.2072352,106.2446259,118.4771217,106.7776649,120.1075535,126.5083057,124.662626,127.3909756,137.7754924,140.4069405,144.8487705,140.9003516,168.1063369,207.5000468,247.5390152,223.6269553,245.7989048,280.4057358,303.9331457,332.9756223,334.4196217,322.3457543,305.718395,302.5103697,305.885398,335.0530164,365.7805099,344.5031044,352.8235103,400.5069284,424.0475122,350.3936251,351.3495137,339.81085,378.1517089,419.791621,432.6306633,439.8219804,439.0451221,467.8071606,460.8159241,474.7650603,512.5170977,573.5737297,644.5687269,724.2890176,835.1335966,981.8305222,990.0227793,1102.161385,996.6359227,981.987505,1043.138599,1091.213992,1075.731885,1128.680345,1209.699967,1178.524433,1206.137997,1198.151155,1273.743881,1330.854544
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12802.12268,14212.16519,16223.65015,18753.04013,20991.6231,20693.83817,21716.94604,25230.07556,29877.95876,35872.72612,38184.33783,42662.60285,55072.17799,72304.9475,66175.22758,70625.16854,77838.39693,79326.383,83204.74717,91881.12836,84753.45673,82041.62105,83510.30375,89425.89139,87152.45302,79530.60548,,
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,83.03510176,85.96970412,90.27686886,101.3151649,115.4876083,119.0824759,89.75758261,96.04632976,99.51683604,107.182143,111.9683181,118.1605353,122.6124534,143.456125,163.2316156,157.929385,161.1372361,186.4190959,206.0737493,224.5754377,267.3905787,271.4261559,275.2660979,292.6446583,278.0954074,297.9992568,312.0598439,342.0719237,355.738418,347.4620369,368.7497594,303.850438,317.5587347,301.5007864,346.2273931,373.6282338,399.5773066,414.8986835,412.5093558,440.9614546,442.0347789,449.9111249,468.8444283,543.8437989,624.1050944,710.5093449,802.013742,1022.732476,993.5034125,1096.636136,1350.634457,1449.603301,1434.017978,1438.056995,1559.863772,1590.174322,1714.279541,1957.969814,1974.37773,2050.16379,1913.219721,2238.127139,2388.621198
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,685.6147124,739.2764064,797.0062884,852.1353017,965.1354227,1023.773726,1074.506506,1152.004952,1124.516636,1291.34992,1486.514527,1703.932183,2080.465147,2424.269047,2516.927686,2973.400123,2919.583087,3427.073436,4399.986805,5429.962001,6372.437775,5986.154109,6160.638293,5915.241772,5692.027386,6011.735546,8112.171363,9581.913086,10715.87028,11175.8166,14031.30257,14087.20744,15714.38475,14657.06155,15902.92968,19158.45648,20835.89771,22551.11391,24294.85477,26338.10775,26334.56721,28282.40988,32705.43456,41203.52958,47754.20232,50933.02161,54329.16186,61396.41746,61353.10656,52133.09062,48663.60044,52183.13293,49054.69743,51546.35476,55643.05943,62053.98444,62895.91112,69970.94891,79250.38785,80927.07467,85420.19086,100172.0793,104038.9461
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,196.3239269,201.3748731,207.6335337,211.9011176,224.6411168,251.2390396,267.3341023,289.1089847,320.8586438,352.4526342,385.8122656,469.083558,569.6634544,874.1135953,1448.763707,1575.806074,2011.027287,2311.01543,2166.890348,2429.561772,2449.653401,2482.920485,2963.49806,3551.494647,3556.485029,3812.10637,4274.80524,2651.484868,2361.417198,2246.19174,2237.052261,,,1066.741938,1197.642146,1585.977937,1954.660752,1823.274514,1737.700033,1765.783643,1672.022877,1902.947639,1910.477134,2259.51632,2751.793042,3226.613971,3736.177793,4838.003556,5623.911681,5602.556282,6458.573956,8201.581678,8329.002067,6280.681868,5757.543333,4990.936795,5497.243233,5758.590728,3829.829855,3276.753265,2746.419483,4084.200305,4387.825715
